ACM,IEEE,SPRINGER,SCIENCE,Database,cite,author,title,acronym,booktitle,pages,Start Page,End Page,#,year,publisher,doi,Link,IC1,IC2,IC3,EC1,EC2,EC3,Selected,Note
Overview on Last Advances of Feature Selection,#N/A,#N/A,#N/A,Scopus,,"Nouinou S., Afia A.E., Fkihi S.E.",Overview on last advances of feature selection,,ACM International Conference Proceeding Series,-,,,,2018,Association for Computing Machinery,10.1145/3230905.3230959,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053484371&doi=10.1145%2f3230905.3230959&partnerID=40&md5=e7c10b73c82aca9d8cd0e61aa6e097f4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,Survey on feature selection techniques
Positive and Negative Feature-Feature Correlation Measure: AddGain,#N/A,#N/A,#N/A,Scopus,,"Salama M.A., Hassan G.",Positive and negative feature-feature correlation measure: Addgain,,ACM International Conference Proceeding Series,136-140,136,140,5,2018,Association for Computing Machinery,10.1145/3220267.3220270,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055526199&doi=10.1145%2f3220267.3220270&partnerID=40&md5=0bc53b5cb75016ca6dec9e266e1897b0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Khmaissia F., Frigui H., Sunkara M., Jasinski J., Garcia A.M., Pace T., Menon M.",Accelerating band gap prediction for solar materials using feature selection and regression techniques,,Computational Materials Science,304-315,304,315,12,2018,Elsevier B.V.,10.1016/j.commatsci.2018.02.012,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042199982&doi=10.1016%2fj.commatsci.2018.02.012&partnerID=40&md5=9da15356f3b6a9e3d3ffe647dadae841,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Kushwaha N., Pant M.",Link based BPSO for feature selection in big data text clustering,,Future Generation Computer Systems,190-199,190,199,10,2018,Elsevier B.V.,10.1016/j.future.2017.12.005,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039454975&doi=10.1016%2fj.future.2017.12.005&partnerID=40&md5=910d38ad92bc2398c02fa0a2d0159782,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Siegmund N., Rosenmüller M., Kuhlemann M., Kästner C., Apel S., Saake G.",SPL Conqueror: Toward optimization of non-functional properties in software product lines,,Software Quality Journal,487-517,487,517,31,2012,Kluwer Academic Publishers,10.1007/s11219-011-9152-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865652421&doi=10.1007%2fs11219-011-9152-9&partnerID=40&md5=bf85905c5f69cf761a11661012b7e44e,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,YES,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Tran N., Lee J.",Using multiple sentiment dimensions of nursing notes to predict mortality in the intensive care unit,,"2018 IEEE EMBS International Conference on Biomedical and Health Informatics, BHI 2018",283-286,283,286,4,2018,Institute of Electrical and Electronics Engineers Inc.,10.1109/BHI.2018.8333424,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048161741&doi=10.1109%2fBHI.2018.8333424&partnerID=40&md5=45cecc3879df01efd6db643b8e5df5bc,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NO,Short paper
#N/A,#N/A,#N/A,#N/A,Scopus,,"Liu W., Wang S., Chen X., Jiang H.",Predicting the Severity of Bug Reports Based on Feature Selection,,International Journal of Software Engineering and Knowledge Engineering,537-558,537,558,22,2018,World Scientific Publishing Co. Pte Ltd,10.1142/S0218194018500158,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046038318&doi=10.1142%2fS0218194018500158&partnerID=40&md5=1c8415f2c960dd9f792599ba66de1516,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,Use of learning techniques to predict the severity of bug reports
#N/A,#N/A,#N/A,#N/A,Scopus,,"Deraeve J., Alexander W.H.","Fast, Accurate, and Stable Feature Selection Using Neural Networks",,Neuroinformatics,253-268,253,268,16,2018,Humana Press Inc.,10.1007/s12021-018-9371-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044215734&doi=10.1007%2fs12021-018-9371-3&partnerID=40&md5=09dabb23d15488e569a65a959d551f3c,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,Proposal of a new feature selection method for prediction
#N/A,#N/A,#N/A,#N/A,Scopus,,"Xu J., Ma Q.",Multi-label regularized quadratic programming feature selection algorithm with Frank–Wolfe method,,Expert Systems with Applications,14-31,14,31,18,2018,Elsevier Ltd,10.1016/j.eswa.2017.11.018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034052124&doi=10.1016%2fj.eswa.2017.11.018&partnerID=40&md5=3ef086b3832acaeefa935cbf3de78e64,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,Proposal of a new feature selection method for prediction
#N/A,#N/A,#N/A,#N/A,Scopus,,"Tang C., Liu X., Li M., Wang P., Chen J., Wang L., Li W.",Robust unsupervised feature selection via dual self-representation and manifold regularization,,Knowledge-Based Systems,1-14,1,14,14,2018,Elsevier B.V.,10.1016/j.knosys.2018.01.009,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040375489&doi=10.1016%2fj.knosys.2018.01.009&partnerID=40&md5=fef2a85b6ec13be8f68284e54cfdcea5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,Proposal of a new feature selection method for prediction
#N/A,#N/A,#N/A,#N/A,Scopus,,Hájek P.,Combining bag-of-words and sentiment features of annual reports to predict abnormal stock returns,,Neural Computing and Applications,343-358,343,358,16,2018,Springer London,10.1007/s00521-017-3194-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028574890&doi=10.1007%2fs00521-017-3194-2&partnerID=40&md5=b9da641cef4583d536803d428fe12d2c,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Resende P.A.A., Drummond A.C.",A survey of random forest based methods for intrusion detection systems,,ACM Computing Surveys,-,,,,2018,Association for Computing Machinery,10.1145/3178582,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051430265&doi=10.1145%2f3178582&partnerID=40&md5=10d40b171a0e6dc41e9db4021671bcdd,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Ghofrani J., Mohseni M., Bozorgmehr A.",A conceptual framework for clone detection using machine learning,,"2017 IEEE 4th International Conference on Knowledge-Based Engineering and Innovation, KBEI 2017",810-817,810,817,8,2018,Institute of Electrical and Electronics Engineers Inc.,10.1109/KBEI.2017.8324908,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049220022&doi=10.1109%2fKBEI.2017.8324908&partnerID=40&md5=c5759dcc97bebfc9fabc4d0b45a7c21a,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Dali L., Mivule K., El-Sayed H.",A heuristic attack detection approach using the 'least weighted' attributes for cyber security data,,"2017 Intelligent Systems Conference, IntelliSys 2017",1067-1073,1067,1073,7,2018,Institute of Electrical and Electronics Engineers Inc.,10.1109/IntelliSys.2017.8324260,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051055926&doi=10.1109%2fIntelliSys.2017.8324260&partnerID=40&md5=6cb9d61e4cc8d75962d37b4b89cba06b,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Ramakrishnan S., Muthanantha Murugavel A.S.",Epileptic seizure detection using fuzzy-rules-based sub-band specific features and layered multi-class SVM,,Pattern Analysis and Applications,1-16,1,16,16,2018,Springer London,10.1007/s10044-018-0691-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046035372&doi=10.1007%2fs10044-018-0691-6&partnerID=40&md5=fc109f8f2235d57abbb818ae3ae2f8d9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,Use of learning techniques for Epileptic seizure detection
#N/A,Comprehensive Analysis of Network Traffic Data,#N/A,#N/A,Scopus,,"Miao Y., Ruan Z., Pan L., Zhang J., Xiang Y.",Comprehensive analysis of network traffic data,,Concurrency Computation,-,,,,2018,John Wiley and Sons Ltd,10.1002/cpe.4181,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85022044224&doi=10.1002%2fcpe.4181&partnerID=40&md5=f3a74ff8822db498871d0642bd3780d8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,Regularized sparse feature selection with constraints embedded in graph Laplacian matrix,#N/A,#N/A,Scopus,,"Noorie Z., Afsari F.",Regularized sparse feature selection with constraints embedded in graph Laplacian matrix,,"Proceedings - 3rd Iranian Conference on Signal Processing and Intelligent Systems, ICSPIS 2017",126-130,126,130,5,2018,Institute of Electrical and Electronics Engineers Inc.,10.1109/ICSPIS.2017.8311602,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050795922&doi=10.1109%2fICSPIS.2017.8311602&partnerID=40&md5=a47369c4de85be5c0d88aa0533bdf539,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,Proposal of a new feature selection method for prediction
#N/A,Cost-Sensitive Feature Selection by Optimizing F-Measures,#N/A,#N/A,Scopus,,"Liu M., Xu C., Luo Y., Xu C., Wen Y., Tao D.",Cost-sensitive feature selection by optimizing f-measures,,IEEE Transactions on Image Processing,1323-1335,1323,1335,13,2018,Institute of Electrical and Electronics Engineers Inc.,10.1109/TIP.2017.2781298,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038397694&doi=10.1109%2fTIP.2017.2781298&partnerID=40&md5=208f4070900713859dfb037c6e54b5df,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,Proposal of a new feature selection method for prediction
#N/A,#N/A,#N/A,#N/A,Scopus,,"García-Hinde O., Terrén-Serrano G., Hombrados-Herrera M.Á., Gómez-Verdejo V., Jiménez-Fernández S., Casanova-Mateo C., Sanz-Justo J., Martínez-Ramón M., Salcedo-Sanz S.",Evaluation of dimensionality reduction methods applied to numerical weather models for solar radiation forecasting,,Engineering Applications of Artificial Intelligence,157-167,157,167,11,2018,Elsevier Ltd,10.1016/j.engappai.2017.12.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040440263&doi=10.1016%2fj.engappai.2017.12.003&partnerID=40&md5=b15d171699674093ef36a44d1e9bff02,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,Use of learning techniques  for solar radiation forecasting
#N/A,#N/A,#N/A,#N/A,Scopus,,"Kashef S., Nezamabadi-pour H., Nikpour B.",Multilabel feature selection: A comprehensive review and guiding experiments,,Wiley Interdisciplinary Reviews: Data Mining and Knowledge Discovery,-,,,,2018,Wiley-Blackwell,10.1002/widm.1240,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042141137&doi=10.1002%2fwidm.1240&partnerID=40&md5=f67d882adc8e0f9abd1e34958ee229d8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,Survey on feature selection techniques
#N/A,#N/A,#N/A,#N/A,Scopus,,"Tommasel A., Godoy D.",Short-text feature construction and selection in social media data: a survey,,Artificial Intelligence Review,301-338,301,338,38,2018,Springer Netherlands,10.1007/s10462-016-9528-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995451079&doi=10.1007%2fs10462-016-9528-0&partnerID=40&md5=e8ba216eedc7be831ec02b8c5b73f30d,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Tommasel A., Godoy D.",A Social-aware online short-text feature selection technique for social media,,Information Fusion,1-17,1,17,17,2018,Elsevier B.V.,10.1016/j.inffus.2017.05.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019594702&doi=10.1016%2fj.inffus.2017.05.003&partnerID=40&md5=7314a51a50b4631b275c9e90879de89a,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Guendouzi W., Boukra A.",EDDE–LNS: a new hybrid ensemblist approach for feature selection,,Memetic Computing,63-79,63,79,17,2018,Springer Verlag,10.1007/s12293-017-0226-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015608576&doi=10.1007%2fs12293-017-0226-5&partnerID=40&md5=5ac7bef6fd30f41359da8200f26ea7a8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,Proposal of a new feature selection method for prediction
#N/A,#N/A,#N/A,#N/A,Scopus,,"Kumuthaveni R., Chandra E.",Iterative Conditional Entropy Kalman filter (ICEKF) for noise reduction and Neuro Optimized Emotional Classifier (NOEC),,Cluster Computing,1-17,1,17,17,2018,Springer New York LLC,10.1007/s10586-018-2177-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042410974&doi=10.1007%2fs10586-018-2177-0&partnerID=40&md5=cf30b1f6be8ca2108a070e993627e515,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,"Source camera identification model: Classifier learning, role of learning curves and their interpretation",#N/A,#N/A,Scopus,,"Sameer V.U., Sarkar A., Naskar R.","Source camera identification model: Classifier learning, role of learning curves and their interpretation",,"Proceedings of the 2017 International Conference on Wireless Communications, Signal Processing and Networking, WiSPNET 2017",2660-2666,2660,2666,7,2018,Institute of Electrical and Electronics Engineers Inc.,10.1109/WiSPNET.2017.8300246,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046455096&doi=10.1109%2fWiSPNET.2017.8300246&partnerID=40&md5=23ff2ee809cc64a7435605aa4f76eb8b,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Siegmund N., Von Rhein A., Apel S.",Family-based performance measurement,,SPLASH Indianapolis 2013; GPCE 2013 - Proceedings of the 12th International Conference on Generative Programming: Concepts and Experiences,95-104,95,104,10,2013,,10.1145/2517208.2517209,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889640313&doi=10.1145%2f2517208.2517209&partnerID=40&md5=c871786a92d8ffbd5c4b7bc5ba691aa5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,YES,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Kumar L., Sureka A.",Feature selection techniques to counter class imbalance problem for aging related bug prediction,,ACM International Conference Proceeding Series,1-2,1,2,2,2018,Association for Computing Machinery,10.1145/3172871.3172872,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044395497&doi=10.1145%2f3172871.3172872&partnerID=40&md5=e2e02b990ba96917bb440d9687893118,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NO,Short paper
Variability-aware Performance Prediction: A Statistical Learning Approach,Variability-aware performance prediction: A statistical learning approach,#N/A,#N/A,Scopus,,"Guo J., Czarnecki K., Apel S., Siegmund N., Wasowski A.",Variability-aware performance prediction: A statistical learning approach,,"2013 28th IEEE/ACM International Conference on Automated Software Engineering, ASE 2013 - Proceedings",301-311,301,311,11,2013,,10.1109/ASE.2013.6693089,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893573453&doi=10.1109%2fASE.2013.6693089&partnerID=40&md5=cec09a6e22520edcbcbf3c9f87435b1e,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,YES,
#N/A,#N/A,#N/A,#N/A,Scopus,,"M.A. A.K., C.D. J.",Automated multi-level malware detection system based on reconstructed semantic view of executables using machine learning techniques at VMM,,Future Generation Computer Systems,431-446,431,446,16,2018,Elsevier B.V.,10.1016/j.future.2017.06.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023600868&doi=10.1016%2fj.future.2017.06.002&partnerID=40&md5=f9622699c1dbfa9f9ae8a514c851a361,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,Reducing Features to Improve Code Change-Based Bug Prediction,#N/A,#N/A,Scopus,,"Shivaji S., James Whitehead Jr. E., Akella R., Kim S.",Reducing features to improve code change-based bug prediction,,IEEE Transactions on Software Engineering,552-569,552,569,18,2013,,10.1109/TSE.2012.43,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875712394&doi=10.1109%2fTSE.2012.43&partnerID=40&md5=5934f5cde0adeafcbc96f15460c94416,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,Use of ML techniques to predict the existence of a bug in a change made to a source code file
#N/A,#N/A,#N/A,#N/A,Scopus,,"Qiao Y., Xiong Y., Gao H., Zhu X., Chen P.",Protein-protein interface hot spots prediction based on a hybrid feature selection strategy,,BMC Bioinformatics,-,,,,2018,BioMed Central Ltd.,10.1186/s12859-018-2009-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040671389&doi=10.1186%2fs12859-018-2009-5&partnerID=40&md5=9341e1fa34230523b7d5e985fc391470,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"WANG X.-D., CHEN R.-C., HONG C.-Q., ZENG Z.-Q.",Unsupervised feature analysis with sparse adaptive learning,,Pattern Recognition Letters,89-94,89,94,6,2018,Elsevier B.V.,10.1016/j.patrec.2017.12.022,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039723594&doi=10.1016%2fj.patrec.2017.12.022&partnerID=40&md5=7b2d6dced94b0b52dd2047358180b929,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Siegmund N., Rosenmüller M., Kästner C., Giarrusso P.G., Apel S., Kolesnikov S.S.",Scalable prediction of non-functional properties in software product lines: Footprint and memory consumption,,Information and Software Technology,491-507,491,507,17,2013,,10.1016/j.infsof.2012.07.020,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872961131&doi=10.1016%2fj.infsof.2012.07.020&partnerID=40&md5=6b156f0c57fa225ac4233c5604b091d6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NO,Duplicate
#N/A,The Effects of Features Selection Methods on Spam Review Detection Performance,#N/A,#N/A,Scopus,,"Etaiwi W., Awajan A.",The Effects of Features Selection Methods on Spam Review Detection Performance,,"Proceedings - 2017 International Conference on New Trends in Computing Sciences, ICTCS 2017",116-120,116,120,5,2018,Institute of Electrical and Electronics Engineers Inc.,10.1109/ICTCS.2017.50,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050197592&doi=10.1109%2fICTCS.2017.50&partnerID=40&md5=917c684a4e38443eff44cf7f46cc4511,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,Toward Comprehensible Software Fault Prediction Models Using Bayesian Network Classifiers,#N/A,#N/A,Scopus,,"Dejaeger K., Verbraken T., Baesens B.",Toward comprehensible software fault prediction models using bayesian network classifiers,,IEEE Transactions on Software Engineering,237-257,237,257,21,2013,,10.1109/TSE.2012.20,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867365738&doi=10.1109%2fTSE.2012.20&partnerID=40&md5=3f17753922c100d3273831d25b2d947c,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,Use of ML techniques to predict the existence of a bug in a change made to a source code file
#N/A,Complexity Measures Effectiveness in Feature Selection,#N/A,#N/A,Scopus,,"Okimoto L.C., Savii R.M., Lorena A.C.",Complexity measures effectiveness in feature selection,,"Proceedings - 2017 Brazilian Conference on Intelligent Systems, BRACIS 2017",91-96,91,96,6,2018,Institute of Electrical and Electronics Engineers Inc.,10.1109/BRACIS.2017.66,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049519621&doi=10.1109%2fBRACIS.2017.66&partnerID=40&md5=03cb3b1af2c2f72df1649b930ed1364e,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Roy P., Chowdhury C.",Smartphone based indoor localization using stable access points,,ACM International Conference Proceeding Series,-,,,,2018,Association for Computing Machinery,10.1145/3170521.3170538,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045726986&doi=10.1145%2f3170521.3170538&partnerID=40&md5=294e36e155f03b55177ecfbd893c9360,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
